geo_point_2d,geo_shape,gml_id,objectid,accident,unite_pv,date,heure,jsem,code_insee,inter,adresse,pr,nomv,numvro,pr_2,nomv_2,numvro_2,vehicule1,vehicule2,vehicule3,vehicule4,vehicule5,vehicule6,usager1,usager2,usager3,usager4,usager5,usager6,usager7,usager8,ntu,nbh,nbnh,wms_time,id
"48.1035742063267,-1.71191336094104","{""coordinates"": [-1.71191336094104, 48.1035742063267], ""type"": ""Point""}",accident.4106,4106,2972,Sécurité publique 0035238 00254,2017-06-01,19:24,Jeudi,35238,hors intersection,VALLES (JULES),,,0,,,0.0,Bicyclette,Bicyclette,,,,,Conducteur,,,,,,,,0,0,1,2017-01-01,483
"48.11474999904815,-1.652619999997496","{""coordinates"": [-1.652619999997496, 48.11474999904815], ""type"": ""Point""}",accident.4108,4108,63441726,SP/35238/220,2019-06-21,09:00,Vendredi,35238,En T,LECLERC (AVENUE DU GENERAL),N/C,LECLERC (AVENUE DU GENERAL),,0+0,LECLERC (AVENUE DU GENERAL),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,484
"48.107109068068205,-1.7206331614215782","{""coordinates"": [-1.720633161421578, 48.107109068068205], ""type"": ""Point""}",accident.4198,4198,2397,Sécurité publique 0035238 00426,2012-09-07,17:15,Vendredi,35238,En T,LORIENT/J.LEMAISTRE,,ROUTE DE LORIENT,0,,RUE JEAN LEMAISTRE,0.0,VL,Bicyclette,,,,,Conducteur,,,,,,,,0,0,1,2012-01-01,485
"48.104658070186645,-1.650329402882833","{""coordinates"": [-1.650329402882833, 48.104658070186645], ""type"": ""Point""}",accident.4209,4209,2995,Sécurité publique 0035238 00358,2017-08-25,10:58,Vendredi,35238,hors intersection,"70, VILLEBOIS MAREUIL (B",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,486
"48.08349999904323,-1.6620000000049766","{""coordinates"": [-1.662000000004977, 48.08349999904323], ""type"": ""Point""}",accident.4226,4226,66519635,SP/35238/11,2020-01-10,12:25,Vendredi,35238,En X,PORTUGAL (BD DU),N/C,PORTUGAL (BD DU),,0+0,PORTUGAL (BD DU),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,Passager,,,,,,0,0,1,2020-01-01,487
"48.11775999904649,-1.6320399999934116","{""coordinates"": [-1.632039999993412, 48.11775999904649], ""type"": ""Point""}",accident.4227,4227,63478158,SP/35238/364,2019-09-18,17:30,Mercredi,35051,En T,RENAUDIERE (AVENUE DE LA),1+800,RENAUDIERE (AVENUE DE LA),,0+0,RENAUDIERE (AVENUE DE LA),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,488
"48.10644517827116,-1.6777373292150881","{""coordinates"": [-1.677737329215088, 48.10644517827116], ""type"": ""Point""}",accident.4301,4301,1961,Sécurité publique 0035238 00330,2016-08-19,11:16,Vendredi,35238,En T,ISLY/PLELO,,Rue d'Isly,0,,Rue de Plélo,0.0,"PL seul PTAC > 7,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,1,0,0,2016-01-01,489
"48.10819545410439,-1.6946865724961513","{""coordinates"": [-1.694686572496151, 48.10819545410439], ""type"": ""Point""}",accident.4413,4413,2107,Sécurité publique 0035238 00455,2016-10-28,18:40,Vendredi,35238,hors intersection,"99, MITTERAND (MAIL FRAN",,Mail François Mitterrand,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,490
"48.12107336760327,-1.602892826831757","{""coordinates"": [-1.602892826831757, 48.12107336760327], ""type"": ""Point""}",accident.4420,4420,3859,Sécurité publique 0035238 00350,2018-09-15,10:30,Samedi,35051,Giratoire,CARADEUC (AVENUE DE),,,0,,,0.0,"VU seul 1,5T < PTAC <=3,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,491
"48.0870689990496,-1.707359000003418","{""coordinates"": [-1.707359000003418, 48.0870689990496], ""type"": ""Point""}",accident.4442,4442,63426027,SP/35238/212,2019-06-12,12:16,Mercredi,35281,Giratoire,DODIN (AVENUE ROGER),23+950,DODIN (AVENUE ROGER),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,492
"48.116533138615374,-1.6785555608034977","{""coordinates"": [-1.678555560803498, 48.116533138615374], ""type"": ""Point""}",accident.4451,4451,2857,Sécurité publique 0035238 00058,2017-01-28,23:50,Samedi,35238,hors intersection,"48, RUE D'ANTRAIN",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2017-01-01,493
"48.10245924169166,-1.6843009974732674","{""coordinates"": [-1.684300997473267, 48.10245924169166], ""type"": ""Point""}",accident.4467,4467,3521,Sécurité publique 0035238 00215,2018-05-16,23:02,Mercredi,35238,hors intersection,TOUR D'AUVERGNE (BD DE L,,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,494
"48.03987599904703,-1.683712999999684","{""coordinates"": [-1.683712999999684, 48.03987599904703], ""type"": ""Point""}",accident.4473,4473,63468214,GN/10930/2989,2019-12-17,16:40,Mardi,35206,Giratoire,rue lavoisier,18+950,rue lavoisier,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2019-01-01,495
"48.10151932165193,-1.6715155861078084","{""coordinates"": [-1.671515586107808, 48.10151932165193], ""type"": ""Point""}",accident.4485,4485,2950,Sécurité publique 0035238 00278,2017-06-17,15:38,Samedi,35238,hors intersection,"4, QUINELEU (DE)",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Passager,Passager,Passager,Conducteur,,,,0,0,1,2017-01-01,496
"48.117069999051786,-1.7080299999940727","{""coordinates"": [-1.708029999994073, 48.117069999051786], ""type"": ""Point""}",accident.4496,4496,66533125,SP/35238/274,2020-09-09,12:30,Mercredi,35238,En T,3 Avenue Sir Winston Churchill,0+0,3 Avenue Sir Winston Churchill,,0+0,3 Avenue Sir Winston Churchill,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,497
"48.08798999904702,-1.608479999996782","{""coordinates"": [-1.608479999996782, 48.08798999904702], ""type"": ""Point""}",accident.4499,4499,66507889,SP/35238/339,2020-10-21,09:00,Mercredi,35055,Giratoire,PARC (RUE DU),0+0,PARC (RUE DU),,0+0,PARC (RUE DU),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,498
"48.123729999044315,-1.6655399999956084","{""coordinates"": [-1.665539999995608, 48.123729999044315], ""type"": ""Point""}",accident.4536,4536,66508971,SP/35238/14,2020-01-15,08:20,Mercredi,35238,En T,LAFOND,N/C,LAFOND,,0+0,LAFOND,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,499
"48.12517706533939,-1.6620720502888442","{""coordinates"": [-1.662072050288844, 48.12517706533939], ""type"": ""Point""}",accident.4555,4555,3513,Sécurité publique 0035238 00210,2018-05-10,16:30,Jeudi,35238,hors intersection,LEMIRE (DE L'ABBE),,,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,500
"48.12126208071464,-1.6544762611010801","{""coordinates"": [-1.65447626110108, 48.12126208071464], ""type"": ""Point""}",accident.4575,4575,1909,Sécurité publique 0035238 00268,2016-06-24,10:00,Vendredi,35238,Giratoire,C.PÉGUY/TURMEL,,Rond-point,14,,Boulevard Raymond Poincaré,14.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,501
"48.11429999904935,-1.6151999999992936","{""coordinates"": [-1.615199999999294, 48.11429999904935], ""type"": ""Point""}",accident.4646,4646,66548950,SP/35238/208,2020-07-21,20:35,Mardi,35051,Giratoire,RENNES (RUE DE),N/C,RENNES (RUE DE),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,502
"48.108649999043855,-1.699170000004359","{""coordinates"": [-1.699170000004359, 48.108649999043855], ""type"": ""Point""}",accident.4652,4652,66529079,SP/35238/270,2020-09-07,18:40,Lundi,35238,En T,LORIENT (DE),0+0,LORIENT (DE),,0+0,LORIENT (DE),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,503
"48.13046624973561,-1.6520534187314497","{""coordinates"": [-1.65205341873145, 48.13046624973561], ""type"": ""Point""}",accident.4697,4697,587,Sécurité publique 0035238 00614,2014-12-19,12:00,Vendredi,35238,En T,GAYEULLES/SQ GAYEULLES,,Avenue des Gayeulles,0,,Square des Gayeulles,0.0,"VU seul 1,5T < PTAC <=3,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2014-01-01,504
"48.09736999904759,-1.67496400000272","{""coordinates"": [-1.67496400000272, 48.09736999904759], ""type"": ""Point""}",accident.4741,4741,70022,SP/35238/109,2021-04-01,07:45,Jeudi,35238,En X,ALMA (DE L'),N/C,Rue de l'Alma,,N/C,Bd Jacques Cartier,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,505
"48.0923799990477,-1.6914799999937986","{""coordinates"": [-1.691479999993799, 48.0923799990477], ""type"": ""Point""}",accident.4744,4744,69493,SP/35238/104,2021-03-29,16:35,Lundi,35238,En T,NANTES (DE),N/C,Rue Victor Rault,,N/C,Rue de Nantes,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,506
"48.114499999047446,-1.6199999999974937","{""coordinates"": [-1.619999999997494, 48.114499999047446], ""type"": ""Point""}",accident.4767,4767,76766,SP/35238/159,2021-05-20,10:10,Jeudi,35051,Giratoire,TAILLIS (ROND-POINT DU),N/C,TAILLIS (ROND-POINT DU),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,507
"48.11166999904346,-1.6561199999936438","{""coordinates"": [-1.656119999993644, 48.11166999904346], ""type"": ""Point""}",accident.4791,4791,81799,SP/35238/204,2021-06-15,18:25,Mardi,35238,En T,STRASBOURG (BOULEVARD DE),N/C,Bd Jeanne d'Arc,,N/C,STRASBOURG (BOULEVARD DE),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,508
"48.11244999904344,-1.6661799999955251","{""coordinates"": [-1.666179999995525, 48.11244999904344], ""type"": ""Point""}",accident.4823,4823,93054,SP/35238/288,2021-08-19,16:00,Jeudi,35238,En X,PARIS (RUE DE),N/C,DUCHESSE ANNE (BLD DE LA),,N/C,Rue de Chateaudun,,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,509
"48.10440999904634,-1.6830599999961322","{""coordinates"": [-1.683059999996132, 48.10440999904634], ""type"": ""Point""}",accident.4824,4824,90395,SP/35238/275,2021-08-01,10:15,Dimanche,35238,hors intersection,PAPIER TIMBRE (DU),N/C,PAPIER TIMBRE (DU),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2021-01-01,510
"48.110879999042915,-1.712140000003585","{""coordinates"": [-1.712140000003585, 48.110879999042915], ""type"": ""Point""}",accident.4882,4882,108548,SP/35238/425,2021-11-10,13:30,Mercredi,35238,Autre,GENIAUX (RUE CHARLES),N/C,Rue Charles et Paul Géniaux,,,,,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,511
"48.110899999045586,-1.6558400000018743","{""coordinates"": [-1.655840000001874, 48.110899999045586], ""type"": ""Point""}",accident.4898,4898,111846,SP/35238/453,2021-11-30,18:40,Mardi,35238,Autre,STRASBOURG (BOULEVARD DE),N/C,Boulevard de Strasbourg,,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2021-01-01,512
"48.121789999049206,-1.6627100000051187","{""coordinates"": [-1.662710000005119, 48.121789999049206], ""type"": ""Point""}",accident.4971,4971,432111,SP/35238/301,2022-08-21,05:10,Dimanche,35238,En X,METZ (BD DE),N/C,Rue de Fougères,,N/C,Boulevard de Metz,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2022-01-01,513
"48.09709999904796,-1.6888349999986985","{""coordinates"": [-1.688834999998698, 48.09709999904796], ""type"": ""Point""}",accident.4979,4979,435583,SP/35238/110,2022-04-06,19:00,Mercredi,35238,En X,Rue de Nantes,N/C,Boulevard Jacques Cartier,,N/C,NANTES (DE),,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,514
"48.11632336774759,-1.7164769768777908","{""coordinates"": [-1.716476976877791, 48.11632336774759], ""type"": ""Point""}",accident.4987,4987,434954,SP/35238/351,2022-09-27,16:21,Mardi,35238,Giratoire,VEZIN (ROUTE DE),N/C,VEZIN (ROUTE DE),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,515
"48.10359096995077,-1.662550829349245","{""coordinates"": [-1.662550829349245, 48.10359096995077], ""type"": ""Point""}",accident.5028,5028,446681,SP/35238/175,2022-05-21,22:30,Samedi,35238,En T,SAINT-HELIER,N/C,Square Louis Armand,,N/C,Rue Saint-Hélier,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2022-01-01,516
"48.108601107335325,-1.6801459875015117","{""coordinates"": [-1.680145987501512, 48.108601107335325], ""type"": ""Point""}",accident.5138,5138,310,Sécurité publique 0035238 00022,2015-01-17,13:25,Samedi,35238,En X,POULLAIN DUPARC/NEMOURS,,Rue Poullain Duparc,00,,Rue de Nemours,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,517
"48.106713563858754,-1.650887980614285","{""coordinates"": [-1.650887980614285, 48.106713563858754], ""type"": ""Point""}",accident.5159,5159,500,Sécurité publique 0035238 00100,2014-02-19,08:30,Mercredi,35238,En T,V.MAREUIL/CHARDONNET,,Avenue Chardonnet,0,,Boulevard Villebois-Mareuil,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2014-01-01,518
"48.12143082577939,-1.682978702056919","{""coordinates"": [-1.682978702056919, 48.12143082577939], ""type"": ""Point""}",accident.5234,5234,2571,Sécurité publique 0035238 00261,2012-05-28,18:15,Lundi,35238,En X,ST MALO/TASSIGNY,,BOULEVARD MARECHAL DE LATTRE DE TASSIGNY,0,,RUE DE SAINT-MALO,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2012-01-01,519
"48.09143089500721,-1.6550237334116613","{""coordinates"": [-1.655023733411661, 48.09143089500721], ""type"": ""Point""}",accident.5254,5254,283,Sécurité publique 0035238 00075,2015-02-17,08:29,Mardi,35238,En T,BOURGET/GRIMAULT,,Rue Paul Bourget,8,,Boulevard Léon Grimault,8.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,520
"48.11020166941569,-1.6741929188535338","{""coordinates"": [-1.674192918853534, 48.11020166941569], ""type"": ""Point""}",accident.5298,5298,2140,Sécurité publique 0035238 00119,2016-03-26,12:45,Samedi,35238,En X,PASTEUR/CHÂTEAUBRIAND,,Pont Pasteur,0,,Quai Châteaubriand,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,521
"48.105186234028885,-1.7013649381197253","{""coordinates"": [-1.701364938119725, 48.105186234028885], ""type"": ""Point""}",accident.5350,5350,3496,Sécurité publique 0035238 00190,2018-04-23,14:30,Lundi,35238,hors intersection,VOLTAIRE (BD),,,0,,,0.0,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2018-01-01,522
"48.139969956096806,-1.5824400497396198","{""coordinates"": [-1.58244004973962, 48.139969956096806], ""type"": ""Point""}",accident.5398,5398,3188,Gendarmerie Nationale 0000680 00893,2017-03-30,14:15,Jeudi,35334,Giratoire,PORTE DE TIZE,,,0,,,0.0,VL,Bicyclette,Bicyclette,,,,Conducteur,Conducteur,Conducteur,,,,,,0,0,2,2017-01-01,523
"48.094789639090465,-1.6364432875503954","{""coordinates"": [-1.636443287550395, 48.094789639090465], ""type"": ""Point""}",accident.5516,5516,1908,Sécurité publique 0035238 00267,2016-06-24,09:50,Vendredi,35238,hors intersection,"221, RUE DE CHÂTEAUGIRON",,Rue de Châteaugiron,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,1,0,0,2016-01-01,524
"48.1087559358136,-1.6845637606452086","{""coordinates"": [-1.684563760645209, 48.1087559358136], ""type"": ""Point""}",accident.5530,5530,3562,Sécurité publique 0035238 00252,2018-06-20,15:40,Mercredi,35238,hors intersection,BRETAGNE (PLACE DE),,,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,525
"48.10858264006347,-1.6769084092919306","{""coordinates"": [-1.676908409291931, 48.10858264006347], ""type"": ""Point""}",accident.5604,5604,640,Sécurité publique 0035238 00319,2014-06-26,20:00,Jeudi,35238,hors intersection,"41, RUE VASSELOT",,Rue Vasselot,0,,,0.0,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2014-01-01,526
"48.11414860325659,-1.6988047770861243","{""coordinates"": [-1.698804777086124, 48.11414860325659], ""type"": ""Point""}",accident.5615,5615,3097,Sécurité publique 0035238 00462,2017-11-20,18:05,Lundi,35238,hors intersection,"212, BREST (DE)",,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,527
"48.09138487814956,-1.6645622702854024","{""coordinates"": [-1.664562270285402, 48.09138487814956], ""type"": ""Point""}",accident.5707,5707,2009,Sécurité publique 0035238 00410,2016-10-07,16:10,Vendredi,35238,hors intersection,BD OSCAR LEROUX,,Boulevard Oscar Leroux,0,,,0.0,Bicyclette,VL,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,528
"48.08403996826537,-1.6228900554277472","{""coordinates"": [-1.622890055427747, 48.08403996826537], ""type"": ""Point""}",accident.5750,5750,1332,Sécurité publique 0035238 00411,2014-08-29,15:10,Vendredi,35055,hors intersection,"00, RD 463",0041+0660,RD 463,0,,,0.0,Bicyclette,"PL seul PTAC > 7,5T",,,,,Conducteur,Conducteur,,,,,,,1,0,0,2014-01-01,529
"48.08383399905149,-1.6770699999969665","{""coordinates"": [-1.677069999996966, 48.08383399905149], ""type"": ""Point""}",accident.3406,3406,63449860,SP/35238/390,2019-10-07,07:30,Lundi,35238,Giratoire,BOSPHORE (DU),0+0,BOSPHORE (DU),,0+0,BOSPHORE (DU),,"VU seul 1,5T < PTAC <=3,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,530
"48.10616135343214,-1.6672682562696164","{""coordinates"": [-1.667268256269616, 48.10616135343214], ""type"": ""Point""}",accident.3414,3414,3601,Sécurité publique 0035238 00363,2018-09-20,12:52,Jeudi,35238,En T,SAINT-HELIER,,,0,,,0.0,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2018-01-01,531
"48.11716999904722,-1.6809399999938028","{""coordinates"": [-1.680939999993803, 48.11716999904722], ""type"": ""Point""}",accident.3432,3432,63454819,SP/35238/286,2019-07-29,08:05,Lundi,35238,En T,LEGRAVEREND,0+0,LEGRAVEREND,,0+0,LEGRAVEREND,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,532
"48.10629666526345,-1.731464653322292","{""coordinates"": [-1.731464653322292, 48.10629666526345], ""type"": ""Point""}",accident.3444,3444,2138,Sécurité publique 0035238 00077,2016-02-23,15:20,Mardi,35238,hors intersection,"165, RUE DE LORIENT",,Rue de Lorient,0,,,0.0,"PL seul PTAC > 7,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2016-01-01,533
"48.09745999904779,-1.6572700000006666","{""coordinates"": [-1.657270000000667, 48.09745999904779], ""type"": ""Point""}",accident.3498,3498,66550322,SP/35238/305,2020-09-29,14:00,Mardi,35238,Autre,ROOSEVELT (BD FRANKLIN),N/C,ROOSEVELT (BD FRANKLIN),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2020-01-01,534
"48.10426999904627,-1.677330000005553","{""coordinates"": [-1.677330000005553, 48.10426999904627], ""type"": ""Point""}",accident.3594,3594,66517995,SP/35238/144,2020-05-30,15:00,Samedi,35238,Autre,ALMA (DE L'),0+0,ALMA (DE L'),,,,,Véhicule de tourisme (VT),Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,1,0,2020-01-01,535
"48.11275904402134,-1.6378191823455783","{""coordinates"": [-1.637819182345578, 48.11275904402134], ""type"": ""Point""}",accident.3600,3600,3027,Sécurité publique 0035238 00427,2017-09-24,12:00,Dimanche,35238,hors intersection,AVENUE DES PREALES,,,0,,,0.0,Bicyclette,"VU seul 1,5T < PTAC <=3,5T",,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,536
"48.104799229351144,-1.650367726504693","{""coordinates"": [-1.650367726504693, 48.104799229351144], ""type"": ""Point""}",accident.3717,3717,618,Sécurité publique 0035238 00622,2014-12-23,14:50,Mardi,35238,hors intersection,68 BD V.MAREUIL,,Boulevard Villebois-Mareuil,0,,,0.0,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2014-01-01,537
"48.1042509022307,-1.677239550304766","{""coordinates"": [-1.677239550304766, 48.1042509022307], ""type"": ""Point""}",accident.3724,3724,3153,Sécurité publique 0035238 00013,2017-12-20,10:25,Mercredi,35238,hors intersection,"5, ALMA (DE L')",,,0,,,0.0,Autobus,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2017-01-01,538
"48.10991999904702,-1.6554800000022265","{""coordinates"": [-1.655480000002227, 48.10991999904702], ""type"": ""Point""}",accident.3739,3739,63440972,SP/35238/77,2019-02-26,16:30,Mardi,35238,En T,MAGINOT (AVENUE SERGENT),0+0,MAGINOT (AVENUE SERGENT),,0+0,MAGINOT (AVENUE SERGENT),,"VU seul 1,5T < PTAC <=3,5T",Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,539
"48.107304885802805,-1.6717096108078209","{""coordinates"": [-1.671709610807821, 48.107304885802805], ""type"": ""Point""}",accident.3765,3765,65,Sécurité publique 0035238 00274,2015-06-29,20:10,Lundi,35238,hors intersection,"13, RUE SAINT HÉLIER",,Rue Saint-Hélier,,,,,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,540
"48.13229267249322,-1.7082879599426333","{""coordinates"": [-1.708287959942633, 48.13229267249322], ""type"": ""Point""}",accident.3786,3786,160,Sécurité publique 0035238 00502,2015-11-27,17:00,Vendredi,35238,hors intersection,RUE F.ROBERT,,Rue Fernand Robert,,,,,VL,Bicyclette,,,,,Conducteur,Conducteur,,,,,,,0,0,1,2015-01-01,541
"48.10990999904436,-1.6628499999958293","{""coordinates"": [-1.662849999995829, 48.10990999904436], ""type"": ""Point""}",accident.3959,3959,63444478,SP/35238/284,2019-07-23,18:20,Mardi,35238,En T,MAGINOT (AVENUE SERGENT),0+0,MAGINOT (AVENUE SERGENT),,0+0,MAGINOT (AVENUE SERGENT),,Bicyclette,Véhicule de tourisme (VT),,,,,Conducteur,Conducteur,,,,,,,0,0,1,2019-01-01,542
"48.101699999048755,-1.7071999999978271","{""coordinates"": [-1.707199999997827, 48.101699999048755], ""type"": ""Point""}",accident.3991,3991,63453435,SP/35238/340,2019-09-06,16:30,Vendredi,35238,Giratoire,DE LESSEPS (FERDINAND),0+0,DE LESSEPS (FERDINAND),,,,,Bicyclette,,,,,,Conducteur,,,,,,,,0,0,1,2019-01-01,543
