Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
201500037043,15,9,19,2105,3,2,1,1,6,691,MARCEAU BAILLOT (RUE),M,4870800.0,249525.0,910,4,0.0,,,2.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1,1,1,5.0,21.0,0.0,0.0,0.0,1994.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
201500037044,15,4,2,1630,1,2,3,1,3,691,,,,,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0,1.0,1,4,2,0.0,93.0,0.0,0.0,0.0,1962.0,B01,0,1,0,0.0,2.0,2.0,1.0,B01
201500037103,15,6,7,1235,1,2,1,1,6,477,"37, HOCHE (RUE LAZARE)",,,,910,4,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,5.0,92.0,0.0,0.0,0.0,1987.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
201500037107,15,7,3,1400,1,2,1,1,1,471,"40, TERRASSE (BOULEVARD",,,,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,1.0,0.0,1.0,99.0,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1949.0,A01,0,1,0,0.0,2.0,1.0,0.0,A01
201500037111,15,5,28,1620,1,2,3,1,3,692,CANADA (AVENUE DU),,,,910,4,0.0,,,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1961.0,B01,0,1,0,0.0,2.0,7.0,1.0,B01
201500037125,15,6,5,2215,1,2,7,1,6,471,GARE RER ORSAY VILLE,M,5070000.0,470000.0,910,6,0.0,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,1,1,5.0,93.0,0.0,0.0,0.0,1986.0,A01,0,1,0,1.0,1.0,0.0,0.0,A01
201500037133,15,9,27,1005,1,1,9,1,3,692,POMPIERS (LE GRAND VIVIE,M,4867630.0,219419.0,910,4,0.0,,,1.0,2.0,0.0,0.0,0.0,1.0,2.0,30.0,30.0,1.0,0.0,1.0,99.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1947.0,B01,0,1,0,0.0,2.0,2.0,1.0,B01
201500037135,15,10,9,1550,1,2,1,1,3,645,"70, GABRIEL PERI (Av)",,,,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1,3,1,0.0,92.0,0.0,0.0,0.0,2000.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
201500037136,15,10,27,1835,2,2,1,2,5,692,AUBRAC (AVENUE DE L'),M,4867776.0,217104.0,910,4,0.0,,,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1994.0,C01,0,1,0,0.0,2.0,8.0,1.0,C01
201500037157,15,4,12,705,2,2,6,1,1,549,"1, ABBE BOURSIER (PLACE",,,,910,4,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1934.0,A01,0,1,0,0.0,0.0,0.0,5.0,A01
201500037176,15,9,21,1900,2,2,1,1,3,570,"3, GAMBETTA (RUE + PTT)",,,,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0,1.0,1,4,1,9.0,22.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,2.0,1.0,2.0,B01
201500037194,15,3,20,1200,1,2,1,1,1,589,"120, BOILEAU (RUE)",M,4868541.0,234528.0,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1961.0,B01,0,1,0,0.0,2.0,1.0,0.0,B01
201500037223,15,6,22,1515,1,1,1,1,3,589,"06, ROSSIGNOL (RUE CHARL",M,4867528.0,235430.0,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1941.0,B01,0,1,0,1.0,0.0,1.0,1.0,B01
201500037229,15,7,1,1945,1,2,1,1,5,589,"31, BRIAND (BOULEVARD AR",M,4868278.0,234397.0,910,3,25.0,,,2.0,2.0,7.0,500.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1959.0,B01,0,1,0,1.0,2.0,1.0,1.0,B01
201500037266,15,1,26,2030,5,2,1,1,3,14,"69, BIEVRE (RUE DE LA)",,,,920,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,1.0,93.0,0.0,0.0,0.0,1960.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
201500037296,15,10,12,1350,1,2,3,1,3,2,"., RABELAIS (AVENUE)",,,,920,3,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,96.0,1.0,0.0,1.0,99.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1943.0,B01,0,1,0,0.0,2.0,4.0,15.0,B01
201500037328,15,3,6,1615,1,2,1,1,6,4,"119, COLOMBES ( RUE DE 3",,,,920,4,0.0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,2.0,22.0,0.0,0.0,0.0,1999.0,A01,0,1,0,1.0,0.0,2.0,1.0,A01
201500037349,15,4,10,1300,1,2,1,1,2,4,"150, MENIL",,,,920,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1995.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
201500037380,15,6,4,955,1,2,3,1,3,4,"NS, PONT DE CLICHY",,,,920,3,0.0,,,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1947.0,B01,0,1,0,0.0,2.0,8.0,19.0,B01
201500037381,15,6,4,1605,1,2,1,1,2,4,"186, ARGENTEUIL N° 176 A",,,,920,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1997.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
