Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infrasituenv1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
200900038989,9,8,26,755,1,2,6,1.0,3,33,JOFFRE (BOULEVARD DU,,,,180.0,4,0.0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,70.0,1.0,5103.0,1.0,1,4,1,1.0,93.0,0.0,0.0,0.0,1953.0,B01,0,1,0,0.0,2.0,7.0,2.0,B01
200900038992,9,8,25,1200,1,1,1,1.0,2,206,,M,0,0,180.0,3,104.0,,,2.0,2.0,7.0,750.0,0.0,1.0,1.0,0.0,65.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1943.0,A01,0,1,0,1.0,0.0,1.0,1.0,A01
200900039013,9,5,19,1515,1,1,6,1.0,3,122,RD 117,,,,90.0,4,0.0,,,1.0,1.0,38.0,0.0,0.0,1.0,2.0,0.0,50.0,1.0,199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1949.0,B01,0,1,0,0.0,2.0,4.0,1.0,B01
200900039050,9,8,24,1730,1,2,2,1.0,3,42,., RACINE (RUE JEAN),,,460.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900039091,9,7,13,1920,1,2,1,1.0,3,440,SAINT-FRAI (ROUTE DU PON,,,,650.0,2,21.0,,,3.0,4.0,20.0,850.0,0.0,2.0,1.0,0.0,68.0,1.0,2199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1964.0,B01,0,1,0,0.0,0.0,8.0,1.0,B01
200900039096,9,8,22,1018,1,2,3,1.0,3,286,36, GAVE (BOULEVARD DU),,,650.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5000.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1950.0,A01,0,1,0,0.0,2.0,1.0,17.0,A01
200900039102,9,8,15,1145,1,1,1,1.0,2,463,,M,0,0,650.0,3,918.0,,,2.0,0.0,24.0,120.0,0.0,2.0,1.0,0.0,76.0,1.0,199.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1957.0,B02,0,1,0,0.0,2.0,1.0,18.0,B02
200900039115,9,8,31,1340,1,2,1,1.0,6,47,., FERRY (RUE JULES),,,650.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,1,4,2,0.0,23.0,0.0,0.0,0.0,1954.0,B01,0,1,0,0.0,0.0,0.0,0.0,B01
200900039130,9,9,23,1650,1,2,2,1.0,1,440,., JOFFRE (AVENUE DU MAR,,,650.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,75.0,1.0,99.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1945.0,B01,0,1,0,0.0,0.0,1.0,1.0,B01
200900039158,9,8,4,1000,1,1,1,1.0,6,104,ROUTEDE CHEVALINE,M,0,0,740.0,4,180.0,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,30.0,1.0,199.0,,3,1,1,5.0,,1.0,1.0,2.0,1999.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900039162,9,8,30,1545,1,1,1,1.0,1,243,,M,0,0,740.0,6,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,68.0,1.0,199.0,1.0,1,3,2,0.0,21.0,0.0,0.0,0.0,1994.0,B02,0,1,0,0.0,2.0,0.0,0.0,B02
200900039184,9,8,29,1100,1,1,1,1.0,1,165,,M,4,0,740.0,3,240.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,0.0,0.0,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1955.0,B02,0,1,0,0.0,0.0,1.0,0.0,B02
200900039222,9,9,4,1140,1,2,2,1.0,3,281,nï¿½ant, MAGNARD (RUE),,,260.0,4,0.0,,,2.0,2.0,,,1.0,1.0,1.0,0.0,57.0,1.0,599.0,1.0,1,4,1,1.0,22.0,0.0,0.0,0.0,1963.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900039276,9,1,20,1610,1,2,9,1.0,3,113,100, LAFAYETTE (BD),,,630.0,4,0.0,,,2.0,4.0,,,0.0,2.0,1.0,0.0,120.0,1.0,100.0,1.0,1,4,2,9.0,92.0,0.0,0.0,0.0,1989.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900039303,9,1,10,930,2,2,1,7.0,3,178,bld de la Sous Prefectur,M,0,0,630.0,3,716.0,,,2.0,2.0,3.0,700.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,5.0,41.0,0.0,0.0,0.0,1931.0,B02,0,1,0,0.0,0.0,1.0,1.0,B02
200900039310,9,1,5,725,5,2,1,1.0,1,113,1, LAFAYETTE (BD),,,630.0,4,0.0,,,2.0,3.0,,,0.0,4.0,1.0,0.0,90.0,1.0,100.0,1.0,1,4,1,0.0,22.0,0.0,0.0,0.0,1977.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900039347,9,2,26,1715,1,2,9,1.0,6,113,-, BARBUSSE (RUE HENRI),,,630.0,4,0.0,,,2.0,0.0,,,1.0,1.0,1.0,0.0,90.0,1.0,599.0,,3,4,2,2.0,93.0,4.0,3.0,1.0,1992.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900039356,9,2,22,1230,1,2,2,1.0,6,75,-, BEAULIEU (AVENUE),,,630.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1961.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900039395,9,9,9,1423,1,2,1,1.0,6,231,VALENDONS (DES) (RUE),,,,210.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,135.0,1.0,5100.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1969.0,A01,0,1,0,0.0,1.0,1.0,18.0,A01
200900039424,9,9,22,1350,1,2,1,1.0,3,231,36, HOCHE (RUE),,,210.0,4,0.0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,56.0,1.0,100.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1963.0,B01,0,1,0,0.0,2.0,2.0,19.0,B01
200900039433,9,9,20,1046,1,2,1,1.0,6,355,46, DIJON (DE) (ROUTE),,,210.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,2,5.0,22.0,0.0,0.0,0.0,1968.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900039462,9,10,31,1645,1,2,1,1.0,6,231,49, TIRE PESSEAU (DU) (R,,,210.0,4,0.0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,100.0,1.0,199.0,,3,1,1,5.0,93.0,1.0,3.0,3.0,2002.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900039489,9,10,15,2106,4,2,6,1.0,3,231,NATION (DE LA) (ROND POI,,,,210.0,4,0.0,,,1.0,3.0,,,0.0,1.0,2.0,0.0,90.0,1.0,5100.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1989.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900039550,9,3,17,1750,1,2,1,1.0,3,113,31, FONTCIMAGNE (RUE DE,,,630.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1977.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900039584,9,8,17,1120,1,2,1,8.0,6,13,rue de Pont er Laul,M,4,-,560.0,4,,,,2.0,2.0,,,0.0,,,,,,1.0,,3,4,2,0.0,,1.0,1.0,1.0,1972.0,A01,0,1,0,,1.0,1.0,14.0,A01
200900039588,9,8,14,1249,1,2,2,1.0,3,98,., KESLER-DEVILLERS ( AV,,,560.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1960.0,B01,0,1,0,0.0,2.0,1.0,9.0,B01
200900039612,9,8,23,1345,1,1,1,1.0,3,74,,M,4,-,560.0,3,197.0,,,2.0,2.0,4.0,600.0,0.0,4.0,2.0,0.0,60.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1963.0,A01,0,1,0,0.0,2.0,7.0,13.0,A01
200900039646,9,8,1,1220,1,2,6,8.0,2,260,., KERLANN(GIRATOIRE DE),M,4,-560.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,3.0,21.0,0.0,0.0,0.0,1948.0,B01,0,1,0,0.0,2.0,4.0,1.0,B01
200900039658,9,8,6,800,1,2,6,1.0,3,260,., PRAT(GIRATOIRE DU),M,4,-560.0,4,0.0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,1.0,93.0,0.0,0.0,0.0,1979.0,B01,0,1,0,0.0,2.0,7.0,21.0,B01
200900039763,9,5,7,1930,1,2,1,1.0,6,113,., BOIROT (RUE),,,630.0,4,0.0,,,1.0,1.0,,,0.0,2.0,1.0,0.0,0.0,1.0,100.0,,3,4,1,5.0,93.0,2.0,3.0,1.0,1951.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900039803,9,6,2,840,1,2,3,1.0,1,113,74, CHANELLES (RUE DES),,,630.0,4,0.0,,,2.0,2.0,,,0.0,2.0,2.0,0.0,0.0,1.0,100.0,1.0,1,1,2,1.0,21.0,0.0,0.0,0.0,1966.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900039820,9,6,2,1610,1,2,1,1.0,6,113,-, BALLAINVILLIERS (RUE),,,630.0,4,0.0,,,1.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1983.0,A01,0,1,0,0.0,0.0,1.0,1.0,A01
200900039860,9,7,2,1145,1,2,1,1.0,1,307,CD3, 67 bis route d'opme,M,0,630.0,3,3.0,,,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,65.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1966.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
200900039874,9,7,3,1658,1,2,1,1.0,6,113,JACOBINS (RUE DES),,,,630.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1979.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900039909,9,7,24,1120,1,2,1,1.0,7,113,., POURCHON (BD MAURICE),,,630.0,4,0.0,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,0.0,41.0,0.0,0.0,0.0,1941.0,A01,0,1,0,0.0,0.0,1.0,0.0,A01
200900039946,9,10,28,953,1,1,1,1.0,7,162,., KERHAM,,,560.0,3,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,43.0,0.0,0.0,0.0,1952.0,A01,0,1,0,0.0,0.0,0.0,19.0,A01
200900039953,9,10,22,2205,5,2,1,1.0,3,98,., ZEDE (RUE  GUSTAVE ),,,560.0,4,0.0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1,1,1,0.0,43.0,0.0,0.0,0.0,1990.0,A01,0,1,0,0.0,0.0,0.0,2.0,A01
200900039958,9,10,17,1833,5,1,1,1.0,7,162,., ROCHENN (RUE DE LA),,,560.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1996.0,A01,0,1,0,0.0,0.0,0.0,1.0,A01
200900040001,9,8,6,820,1,2,6,1.0,6,113,., BLERIOT (AVENUE LOUIS,,,630.0,4,0.0,,,1.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,5100.0,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1958.0,B01,0,1,0,0.0,2.0,7.0,1.0,B01
200900040038,9,8,26,1832,1,1,1,1.0,6,113,61, COTEAU (ALLEE DU),,,630.0,4,0.0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1968.0,A01,0,1,0,0.0,0.0,0.0,0.0,A01
200900040088,9,10,13,1430,1,2,1,1.0,6,13,2X, HOCHE (AVENUE),M,4,320.0,4,0.0,,,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,1.0,199.0,1.0,1,4,2,5.0,,0.0,0.0,0.0,1929.0,B01,0,1,0,0.0,1.0,6.0,2.0,B01
200900040119,9,9,15,1235,1,2,2,1.0,3,124,50, DOMES (AVENUE DES),,,630.0,4,0.0,,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,91.0,1.0,103.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1943.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900040122,9,9,15,2205,5,2,1,1.0,3,113,., PAULINES (AVENUE DES),,,630.0,4,0.0,,,1.0,3.0,,,0.0,2.0,2.0,0.0,0.0,1.0,100.0,1.0,1,4,1,9.0,92.0,0.0,0.0,0.0,1988.0,B01,0,1,0,0.0,2.0,7.0,19.0,B01
200900040250,9,10,7,940,1,2,1,1.0,7,14,21, PASTEUR (RUE),,,630.0,4,0.0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1951.0,A01,0,1,0,0.0,0.0,1.0,1.0,A01
200900040275,9,10,20,1255,1,2,1,1.0,6,387,15, PREMIER MAI (RUE DU),,,100.0,4,0.0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,2,1,1.0,22.0,0.0,0.0,0.0,1981.0,B01,0,1,0,0.0,2.0,0.0,21.0,B01
200900040281,9,10,12,1658,1,2,2,1.0,1,333,, AUXERRE (ROUTE),,,100.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,90.0,1.0,100.0,1.0,1,3,1,1.0,92.0,0.0,0.0,0.0,1956.0,B01,0,1,0,0.0,2.0,3.0,1.0,B01
200900040308,9,9,7,1715,1,1,1,7.0,2,204,,M,4,0,550.0,3,964.0,,,2.0,0.0,74.0,250.0,0.0,1.0,1.0,0.0,69.0,1.0,199.0,1.0,1,3,2,5.0,1.0,0.0,0.0,0.0,1992.0,A01,0,1,0,0.0,2.0,6.0,15.0,A01
200900040309,9,9,9,1815,1,2,1,1.0,3,29,1, STADE ( RUE DU ),,,550.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900040316,9,9,26,1400,1,2,1,1.0,6,29,34BIS, LIBERATION ( AVEN,,,550.0,3,994.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1995.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900040324,9,10,27,930,1,2,2,7.0,3,197,Fontaine du Guï¿½ (rue),M,4,0,950.0,4,,,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,100.0,1.0,1,4,1,3.0,,,,,1935.0,B02,0,1,0,0.0,2.0,7.0,1.0,B02
200900040332,9,4,18,1140,1,2,2,1.0,3,218,0.0001, NORMANDIE NIEMEN,M,,420.0,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,83.0,1.0,5199.0,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1926.0,B01,0,1,0,0.0,2.0,6.0,1.0,B01
200900040355,9,4,15,1700,1,2,2,1.0,1,76,RUE RENE JARRY,M,0,0,770.0,4,0.0,,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1997.0,B02,0,1,0,0.0,2.0,1.0,5.0,B02
200900040408,9,4,20,1900,1,2,1,1.0,3,207,13, DAUPHINE COURS DU,M,,420.0,4,,,,3.0,2.0,,,0.0,2.0,1.0,30.0,70.0,1.0,100.0,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1996.0,B01,0,1,0,0.0,2.0,7.0,15.0,B01
200900040423,9,9,24,1515,1,1,1,1.0,1,241,,M,0,0,730.0,3,69.0,,,2.0,2.0,7.0,360.0,0.0,1.0,1.0,0.0,62.0,1.0,100.0,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1949.0,B02,0,1,0,0.0,0.0,0.0,1.0,B02
200900040489,9,10,20,1635,1,2,6,1.0,7,8,Rond point des Hopitaux,,,,730.0,3,1201.0,,,2.0,2.0,18.0,940.0,0.0,1.0,1.0,0.0,94.0,1.0,5199.0,1.0,1,3,2,5.0,93.0,0.0,0.0,0.0,1942.0,B01,0,1,0,0.0,0.0,0.0,0.0,B01
200900040514,9,11,20,1310,1,2,3,1.0,1,181,YOKEL (RUE),,,,720.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,77.0,1.0,3.0,1.0,1,4,1,2.0,93.0,0.0,0.0,0.0,1998.0,A01,0,1,0,0.0,2.0,1.0,15.0,A01
200900040599,9,12,3,953,1,2,1,1.0,1,101,1, PONT NEUF,,,750.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,115.0,1.0,2100.0,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1964.0,A01,0,1,0,0.0,2.0,1.0,5.0,A01
200900040616,9,12,1,855,1,2,2,1.0,3,113,101, BOULEVARD AUGUSTE B,,,750.0,4,0.0,,,2.0,3.0,,,1.0,1.0,1.0,0.0,60.0,1.0,199.0,1.0,1,4,1,1.0,23.0,0.0,0.0,0.0,1988.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900040630,9,12,1,1820,5,2,1,1.0,1,118,28, AVENUE DE SAINT OUEN,,,750.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,100.0,1.0,1,1,1,1.0,21.0,0.0,0.0,0.0,1978.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900040680,9,12,4,1100,1,2,1,1.0,3,104,13, RUE SAINT ANTOINE,,,750.0,4,0.0,,,0.0,2.0,,,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1988.0,A01,0,1,0,0.0,2.0,8.0,17.0,A01
200900040714,9,12,7,1635,1,2,2,1.0,6,101,25, AVENUE DE L OPERA,,,750.0,4,0.0,,,3.0,3.0,,,0.0,1.0,1.0,0.0,100.0,1.0,199.0,,3,3,2,0.0,,4.0,3.0,1.0,1927.0,Z01,1,1,0,0.0,1.0,0.0,1.0,Z01
200900040715,9,12,7,1650,2,2,5,1.0,6,106,16, CARREFOUR ODEON,,,750.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,69.0,1.0,100.0,,3,4,2,4.0,,4.0,3.0,1.0,1952.0,Z01,1,1,0,0.0,1.0,0.0,1.0,Z01
200900040754,9,12,5,1615,1,2,3,1.0,6,117,08, RUE BARON,,,750.0,4,0.0,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,,3,4,2,5.0,,4.0,3.0,1.0,1933.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900040781,9,12,8,1707,2,2,1,1.0,3,111,104, RUE DE LA ROQUETTE,,,750.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,35.0,1.0,199.0,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1959.0,B01,0,1,0,0.0,2.0,8.0,18.0,B01
200900040814,9,12,10,1500,1,2,3,1.0,3,111,BOULEVARD BEAUMARCHAIS,,,,750.0,4,0.0,,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,199.0,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,2.0,8.0,7.0,A01
200900040816,9,12,10,1740,5,2,1,1.0,6,118,BOULEVARD DE ROCHECHOUAR,,,,750.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,20.0,40.0,1.0,100.0,,3,4,2,3.0,,4.0,3.0,1.0,1958.0,A01,0,1,0,0.0,1.0,0.0,1.0,A01
200900040855,9,12,12,315,5,2,2,1.0,3,101,172, RUE DE RIVOLI,,,750.0,4,0.0,,,1.0,3.0,,,0.0,1.0,0.0,5.0,90.0,1.0,0.0,1.0,1,4,2,0.0,23.0,0.0,0.0,0.0,1984.0,A01,0,1,0,0.0,2.0,8.0,5.0,A01
200900040981,9,12,16,1750,3,2,1,1.0,6,112,25, RUE MARSOULAN,,,750.0,4,0.0,,,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,100.0,1.0,1,1,1,9.0,23.0,0.0,0.0,0.0,1987.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900041006,9,12,17,1710,1,2,1,4.0,7,118,20, BOULEVARD BARBES,,,750.0,4,0.0,,,0.0,0.0,,,1.0,1.0,1.0,230.0,250.0,5.0,599.0,1.0,1,3,2,1.0,21.0,0.0,0.0,0.0,1954.0,A01,0,1,0,0.0,0.0,7.0,21.0,A01
200900041023,9,12,19,400,5,2,1,1.0,6,112,20, RUE DE LYON,,,750.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,10.0,120.0,1.0,199.0,,3,4,1,5.0,,4.0,3.0,1.0,1986.0,Z01,1,1,0,0.0,1.0,0.0,1.0,Z01
200900041102,9,12,26,945,1,2,3,1.0,3,110,140, RUE DU FAUBOURG SAI,,,750.0,4,0.0,,,1.0,0.0,,,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,1,4,1,1.0,23.0,0.0,0.0,0.0,1975.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900041108,9,12,23,1650,1,2,1,1.0,3,118,7, BOULEVARD NEY,,,750.0,4,0.0,,,3.0,4.0,,,0.0,1.0,2.0,0.0,0.0,1.0,300.0,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1973.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900041158,9,12,28,1705,2,2,2,1.0,3,117,BOULEVARD DES BATIGNOLLE,,,,750.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,120.0,60.0,1.0,100.0,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1979.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900041159,9,12,28,1810,5,2,2,1.0,6,102,44, RUE ETIENNE MARCEL,,,750.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,110.0,1.0,5100.0,,3,3,2,0.0,,4.0,3.0,1.0,1959.0,Z01,1,1,0,0.0,1.0,0.0,1.0,Z01
200900041190,9,12,30,1800,5,2,2,2.0,3,119,28, AVENUE DE FLANDRE,,,750.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,199.0,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1964.0,A01,0,1,0,0.0,2.0,8.0,11.0,A01
200900041209,9,12,11,1510,1,2,1,1.0,7,112,01, ROUTE ROYALE DE BEAU,,,750.0,4,0.0,,,1.0,2.0,,,1.0,1.0,1.0,0.0,100.0,1.0,199.0,1.0,1,2,1,5.0,22.0,0.0,0.0,0.0,1947.0,A01,0,1,0,0.0,0.0,7.0,1.0,A01
200900041215,9,8,5,1400,1,2,3,1.0,3,362,sans, FAURE AVENUE MAURI,,,260.0,4,0.0,,,0.0,2.0,,,0.0,1.0,1.0,0.0,63.0,1.0,100.0,1.0,1,3,1,4.0,23.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900041309,9,4,4,1800,1,2,1,1.0,3,1,10, MALACRIDA HENRI (AV),,,130.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,1.0,199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1988.0,B01,0,1,0,0.0,2.0,8.0,2.0,B01
200900041566,9,4,28,1540,1,2,9,1.0,6,55,RUE JOSEPH CLERISSY,,,,130.0,4,0.0,,,2.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,599.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1999.0,B01,0,1,0,0.0,2.0,4.0,19.0,B01
200900041616,9,4,8,2000,1,2,2,1.0,3,208,PRADO (AVENUE),,,,130.0,4,1.0,,A,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,199.0,1.0,1,4,1,5.0,,0.0,0.0,0.0,1960.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900041626,9,4,26,847,1,2,3,3.0,3,209,8, FOUR NEUF (TRAVERSE),,,130.0,4,1.0,,A,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,2.0,99.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1944.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900041687,9,11,6,1205,1,2,2,1.0,3,21,FLORIMONT  LEROUX (RUE),,,,800.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,100.0,1.0,1,4,1,5.0,92.0,0.0,0.0,0.0,1957.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900041700,9,11,20,2010,5,2,1,1.0,6,21,00, EMILE LESOT (RUE),,,800.0,4,0.0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,9.0,22.0,0.0,0.0,0.0,1980.0,B01,0,1,0,0.0,2.0,1.0,19.0,B01
200900041701,9,11,23,1700,5,2,1,1.0,6,21,354, JULES FERRY (CHAUSS,,,800.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,100.0,1.0,1,1,1,5.0,43.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,1.0,0.0,1.0,A01
200900041715,9,11,21,1750,5,2,9,1.0,6,113,59, GANTIERE (RUE DE LA),,,630.0,6,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,2.0,3.0,1.0,B01
200900041776,9,9,22,1620,1,2,1,1.0,2,31,66, KOENIG (BOULEVARD GE,M,4,190.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,22.0,0.0,0.0,0.0,1994.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
200900041784,9,9,30,1825,1,2,1,1.0,3,31,18, BRUNE (BOULEVARD),M,4,190.0,4,0.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,6199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1997.0,A01,0,1,0,0.0,2.0,0.0,0.0,A01
